movieId,avg_rating
238,3.165796345
239,3.085213777
240,2.910783055
241,3.026119403
242,3.3855
243,2.537735849
244,2.375451264
245,2.968619247
246,4.028236985
247,3.82243841
248,3.008025122
249,3.675253192
250,3.075163399
251,3.057184751
252,3.215840517
253,3.508920477
254,2.911149826
255,2.277948718
256,2.701758102
257,3.407538114
258,2.628132832
259,3.060162602
260,4.1201886
261,3.627589064
262,3.765344311
263,3.745923913
264,3.374233129
265,3.921667749
266,3.500349007
267,2.886744743
268,3.306167401
269,3.451818182
270,3.170042194
271,3.334358524
272,3.740050448
273,3.132062978
274,2.83876652
275,2.716608997
276,2.978864734
277,3.404886867
278,3.021194605
279,3.697399527
280,3.717200855
281,3.661371237
282,3.409440492
283,3.047297297
284,2.852941176
285,2.26875
286,2.066326531
287,3.252459016
288,3.257771185
289,3.351501856
290,3.973726327
292,3.410500808
293,4.088598575
294,3.16023166
295,2.770238095
296,4.188912039
297,3.154618474
298,3.524229075
299,3.715989954
300,3.663789019
301,3.523923445
302,3.726772195
303,3.043248622
304,3.17101227
305,2.710305958
306,4.072966846
307,3.981408706
308,3.90245821
309,3.622302158
310,2.80952381
311,2.651315789
312,2.62125
313,3.037831513
314,3.849933775
315,2.891937834
316,3.371061145
317,3.128074747
318,4.413576005
319,3.775382786
320,3.240802676
321,3.768585132
322,3.668214286
324,3.672853828
325,2.646161935
326,4.079659706
327,2.816469885
328,3.146257032
329,3.322669104
330,2.789399293
331,3.264646465
332,2.773307164
333,3.356478069
334,3.816722408
335,3.26171875
336,2.835205993
337,3.751218522
338,2.985487215
339,3.499389444
340,3.377443609
341,3.563920455
342,3.507638565
343,2.669203747
344,2.9898406
345,3.642062743
346,3.409970958
347,3.447028424
348,3.695364238
349,3.6551898
350,3.466657594
351,3.304936785
352,3.280944625
353,3.517972748
354,3.135689354
355,2.412787056
356,4.048011437
357,3.640832678
358,3.251807229
359,3.296875
360,2.720887728
361,3.326783115
362,3.377949378
363,3.993220339
364,3.817136507
365,3.156908665
366,2.978007519
367,3.183039196
368,3.412776935
369,3.288613861
370,2.978865167
371,3.258748404
372,3.250033715
373,3.76906585
374,2.421865536
375,3.280434783
376,3.275544631
377,3.481247881
378,3.133176471
379,2.724263335
380,3.492273174
381,3.390638963
382,3.040673626
383,3.1999152
384,2.951008646
385,3.556034483
386,2.821321321
387,2.652777778
388,3.539292731
389,3.475935829
390,3.40725327
391,3.187657431
392,3.349802372
393,1.900315032
394,3.314393939
395,3.166666667
396,2.484375
397,2.119318182
398,3.451923077
399,2.25
400,2.607142857
401,3.147058824
402,2.836538462
403,2.166666667
404,3.278571429
405,2.441018767
406,3.075757576
407,3.243351731
408,3.238134206
409,3.041666667
410,3.011633774
411,2.780952381
412,3.559560388
413,2.810876765
414,2.609770808
415,2.808373043
416,2.698286414
417,3.520618557
418,2.700941915
419,2.486726712
420,2.750107589
421,3.287247088
422,3.233461538
423,2.999084249
424,2.720254958
425,3.465233881
426,3.109069844
427,2.548083171
428,3.823092999
429,2.38168211
430,2.341772152
431,3.719788264
432,2.72972973
433,2.922173913
434,3.049265884
435,2.581476429
436,2.625316456
437,2.592238806
438,2.712182741
439,2.50877193
440,3.600904119
441,3.689785471
442,3.071290358
443,3.343065693
444,2.414920369
445,2.884968445
446,3.889400922
447,2.516746411
448,3.555778345
449,3.443146417
450,3.346727273
451,3.04475043
452,3.551756007
453,3.111556064
454,3.499420554
455,2.617824773
456,3.808295964
457,3.972158427
458,3.133368201
459,2.757722008
460,2.427458034
461,3.344171779
462,2.589385475
463,2.81300813
464,2.917576961
465,3.256617647
466,2.939754383
467,3.37123494
468,3.312546565
469,3.257625721
470,2.152272727
471,3.657981375
472,2.888386124
473,2.29876161
474,3.72124361
475,3.91520979
476,3.025943396
477,3.546511628
478,2.422924901
479,2.923855634
480,3.679174981
481,3.337772882
482,3.424043062
483,3.787174721
484,2.803468208
485,2.799521131
486,2.666368515
487,2.566489362
488,3.374285714
489,2.761301989
490,3.359965928
491,3.405329593
492,3.653225806
493,3.625652174
494,3.353110599
495,3.411678832
496,3.276762402
497,3.882146133
498,2.783149171
499,2.779100529
500,3.386310464
501,3.842433697
502,2.276491025
503,3.095419847
504,2.983796296
505,2.502859477
506,3.495283019
507,3.527983274
508,3.802130439
509,3.68111639
510,2.778588808
511,3.144299674
512,2.932397959
513,2.937619962
514,3.461376896
515,3.897736419
516,3.088179218
517,3.130988478
518,2.676419214
519,2.195869704
520,3.067497367
521,3.310518369
522,3.53990228
523,3.642857143
524,3.533457763
525,3.418300654
526,3.210743802
527,4.247579083
528,2.778903456
529,3.849207931
530,3.266666667
531,3.535805991
532,3.061026103
533,2.932792743
534,3.890470852
535,3.778046422
536,3.286140089
537,3.148460292
538,3.701110162
539,3.509453744
540,2.719010989
541,4.115838374
542,2.849803566
543,3.236837487
544,2.929057337
546,2.061534165
547,2.816688568
548,2.900191939
549,3.890271493
550,3.087169442
551,3.738263446
552,3.213334987
553,3.703341938
554,3.093952484
555,3.810891994
556,3.975694444
558,2.823411371
559,2.955555556
560,3.092105263
561,3.396984925
562,3.787195438
563,3.461661342
564,2.328990228
565,3.2244284
566,2.762589928
567,3.315426997
568,3.578171091
569,2.938267615
570,3.453883495
571,3.575842697
572,2.716666667
573,3.428961749
574,3.304075235
575,2.988332058
576,2.4375
577,2.815789474
579,2.885714286
580,3.07254902
581,3.978644647
582,3.323529412
583,3.532388664
584,3.035714286
585,2.661682348
586,3.141875423
587,3.434212372
588,3.69875268
589,3.946374109
590,3.725687853
591,2.051724138
592,3.406903197
593,4.151341616
594,3.582302118
595,3.680919856
596,3.482577303
597,3.426491208
598,3.547945205
599,3.958682821
600,2.994604317
601,3.371428571
602,3.976430976
603,2.927943761
604,1.916666667
605,3.277880184
606,2.573560768
607,2.59375
608,4.111421283
609,3.008631852
610,3.374193991
611,2.511960327
612,2.71056195
613,3.604400539
614,3.138888889
615,3.871107266
616,3.387031841
617,3.584325397
618,2.765306122
619,2.567119155
620,3.333333333
621,3.60367893
623,3.058823529
625,3.28
626,2.872909699
627,3.528050896
628,3.760456621
629,3.239130435
630,3.285
631,2.723913043
632,3.905817175
633,3.35504886
634,2.279935275
635,3.635820896
636,3.014705882
637,2.833922919
638,3.268726592
639,2.930936613
640,2.969591052
641,2.520408163
642,2.083333333
643,2.166666667
644,2.266666667
645,3.611313869
647,3.535670524
648,3.401647091
649,3.721374046
650,3.45458232
651,2.4875
652,3.006849315
653,3.219017016
654,2.6875
655,2.333333333
656,2.870826011
657,2.555555556
658,3
659,3.712555066
660,3.017857143
661,3.303278689
662,3.245464853
663,3.360618014
664,3.034883721
665,3.946020489
666,3.425465839
667,2.50501002
668,4.096604215
670,4.111486486
671,3.674145844
672,2.416666667
673,2.760904081
674,2.968332272
675,2.153846154
676,2.54
678,4.067164179
679,3.329545455
680,3.555038103
681,3.57120743
682,3.169354839
683,2.661764706
684,2.47826087
685,3.52689243
687,2.973404255
688,2.59537037
690,3.284722222
691,3.055405405
692,2.339857651
693,3.134615385
694,3.001577909
695,3.168619792
696,3.179824561
697,2.773684211
698,2.786713287
699,2.233333333
700,3.253533569
701,3.147058824
702,3.785714286
703,2.846268657
704,2.829498525
705,3.525380711
706,3.129237288
707,3.071411569
708,3.391032999
709,3.307720588
710,2.739334471
711,2.626194067
712,3.5
713,3.397637795
714,3.890040963
715,3.565412186
716,2.928082192
717,3.182352941
718,3.428363988
719,2.966494124
720,4.103381267
721,2.933333333
722,3.596153846
723,3.25
724,3.085627819
725,2.786816269
726,3.118126273
727,3.145833333
728,3.810882445
729,3.486842105
730,3.048387097
731,2.916133163
732,2.808219178
733,3.668610651
734,2.583333333
735,3.511978705
736,3.189046392
737,2.099103351
738,3.18
739,1.954545455
741,3.967843933
742,2.738648649
743,2.731932918
744,2.852941176
745,4.104362389
746,3.752411576
747,2.292377131
748,3.164582493
749,2.692307692
750,4.215804447
751,3.386363636
752,2.833333333
753,3.255965293
754,2.971509972
755,3.365942029
756,3.223300971
757,3.543032787
758,3.108695652
759,3.847058824
760,3.686328556
761,2.791996606
762,2.403895524
763,3.028301887
764,3.361367837
765,3.021151832
766,3.423847087
767,3.50177305
768,3.015151515
769,3.566929134
770,2.44
771,3.344202899
772,2.870967742
773,3.397727273
774,2.59375
775,2.921768707
776,2.976190476
777,2.85
778,4.007664971
779,2.815789474
780,3.373931537
781,3.415069223
782,2.874856925
783,3.264424878
784,2.705886422
785,3.279727096
786,3.134830003
787,3.75308642
788,2.811082663
789,2.988636364
790,3.494897959
791,3.617647059
792,2.953488372
793,3.229357798
794,3.353535354
795,3.229166667
796,2.964285714
797,3.346153846
798,2.823420074
799,3.369268792
800,4.053235429
801,2.998701299
802,3.47032808
803,3.575925926
804,3.061028352
805,3.699207621
806,3.151051625
807,3.211734694
808,3.202792553
809,2.833850932
810,1.809446254
812,2.55
813,2.755555556
814,3.125
815,2.06
816,3.23943662
818,2.624016486
819,3.444444444
820,2.838709677
821,2.875
822,3.136363636
823,3.334710744
824,3.822128852
825,2.8125
826,2.25
827,3.132450331
828,3.118411552
829,2.66396292
830,3.088307642
831,3.492788462
832,3.446133295
833,2.718242245
834,2.634615385
835,3.169291339
836,2.895021645
837,3.429913793
838,3.775471698
839,2.731730253
840,2.698598131
841,3.734146341
842,2.775118359
843,3.309090909
844,3.74516129
845,3.378787879
846,3.486772487
847,2.848623853
848,3.65187533
849,2.758418269
850,3.506072874
851,3.491492147
852,3.178850645
853,3.276699029
854,3.727488152
855,2.71875
856,3.367924528
857,3.170454545
858,4.324336165
859,2.333333333
860,3.510703364
861,3.443905525
862,3.586826347
864,3.323170732
865,3.277777778
866,3.717231348
867,2.318471338
868,3.151898734
869,3.072778828
870,2.193807339
871,3.144230769
872,3.615942029
873,2.846153846
874,2.963235294
875,3.432059448
876,2.684981685
877,3.189542484
878,2.796296296
879,2.826996198
880,2.471488178
881,2.825
882,2.984147952
884,3.229166667
885,2.670628183
886,3.059706062
887,2.757142857
889,3.37826087
890,2.923076923
891,2.573681489
892,3.731042654
893,3.632575758
894,2.814285714
895,2.839622642
896,3.667792793
897,3.639232673
898,4.137713494
899,4.050986691
900,3.794370065
901,3.615041428
902,3.826515525
903,4.120821574
904,4.237947624
905,4.130419661
906,4.017941454
907,3.913122722
908,4.196617211
909,4.033357054
910,4.060091783
911,4.047311575
912,4.206563778
913,4.154075222
914,3.904715229
915,3.893845558
916,4.051479751
917,3.62962963
918,3.721857923
919,3.938681158
920,3.809824107
921,3.786102309
922,4.206501086
923,4.092687654
924,3.981349757
925,3.505813953
926,4.169692186
927,3.91734104
928,4.070234455
929,3.811458333
930,4.161201106
931,3.888500219
932,3.81051109
933,3.9948208
934,3.461859688
935,3.738056013
936,3.985652798
937,3.704771372
938,3.596844059
939,3.303921569
940,3.87641357
941,3.588071349
942,4.061107117
943,3.812190594
944,3.816699605
945,4.040906851
946,3.945575843
947,4.022017837
948,3.739684466
949,3.902317881
950,4.153254973
951,4.099155609
952,3.480400697
953,4.032858814
954,4.010588029
955,4.018418688
956,3.481375358
957,3.282296651
958,3.081521739
959,3.721774194
960,3.493630573
961,3.355319149
962,3.382653061
963,3.571568627
964,3.376190476
965,3.979752066
966,3.5
967,2.813291139
968,3.653091818
969,4.065862438
970,3.5
971,3.928077455
972,3.183486239
973,3.818481848
974,3.350393701
975,2.962962963
976,3.527093596
977,2
979,3.069444444
980,3.059090909
981,2.594736842
982,3.637522769
983,2.642857143
984,2.720873786
985,3.386792453
986,3.516552511
987,3.185546875
988,3.339717742
989,3.435714286
990,2.736842105
991,3.54389313
992,2.69874477
993,3.482300885
994,4.003922378
996,3
997,3.531413613
998,3.175902062
999,3.278028462
1000,3.116915423
1001,2.803030303
1002,3.519379845
1003,3.132138114
1004,2.667684997
1005,2.482501287
1006,3.232002851
1007,2.96572104
1008,3.346840659
1009,3.150767316
1010,3.085075251
1011,2.751046025
1012,3.548220974
1013,3.436047876
1014,3.391304348
1015,3.274923632
1016,3.131520119
1017,3.513623094
1018,3.081069238
1019,3.544120232
1020,3.25867137
1021,2.824153166
1022,3.556909299
1023,3.736025848
1024,3.184842884
1025,3.553912296
1026,3.319327731
1027,3.293815072
1028,3.72653925
1029,3.473316461
1030,3.097347995
1031,3.346153846
1032,3.624048525
1033,3.451842914
1034,3.520947802
1035,3.801514953
1036,3.933230744
1037,2.736326654
1038,3.215277778
1039,3.049019608
1040,3.341549296
1041,4.044072065
1042,3.449582531
1043,3.012646793
1044,3.309012876
1045,3.104651163
1046,3.949159327
1047,3.424556032
1049,3.393713204
1050,3.752359975
1051,3.568288854
1052,3.428571429
1053,3.01025641
1054,3.508953168
1055,2.726666667
1056,3.450146628
1057,3.43900869
1058,3.256097561
1059,3.55035868
1060,3.836033909
1061,3.64007875
1062,2.944444444
1063,3.289655172
1065,2.911764706
1066,3.967754173
1067,3.412878788
1068,3.645962733
1069,3.92989418
1070,3.14516129
1071,3.191489362
1073,3.71341572
1075,3.4125
1076,3.817446043
1077,3.833135832
1078,3.717105263
1079,3.834516865
1080,3.988058175
1081,3.506826414
1082,3.637375513
1083,3.482413793
1084,3.87287769
1085,3.672977625
1086,4.033838973
1087,3.391393443
1088,3.250020947
1089,4.0922937
1090,3.903608002
1091,2.797187943
1092,3.35084166
1093,3.360101844
1094,3.650874572
1095,3.858545691
1096,3.90892455
1097,3.733079013
1098,2.978813559
1099,3.826385358
1100,2.84763285
1101,3.416320344
1102,2.540540541
1103,3.789614192
1104,4.000883818
1105,2.326460481
1106,2.621621622
1107,2.460526316
1109,3
1110,2.517857143
1111,3.934782609
1112,3.406944444
1113,3.179460581
1114,3.196428571
1115,2.939393939
1116,3.352201258
1117,3.626582278
1118,2.96
1119,3.138554217
1120,3.560452238
1121,2.8
1122,2.966666667
1123,3.630319149
1124,3.680610122
1125,3.631353337
1126,2.635125819
1127,3.668260474
1128,3.055373704
1129,3.402909448
1130,3.216864363
1131,4.107733927
1132,4.06512678
1133,3.605
1134,3.132075472
1135,3.098137149
1136,4.147655277
1137,3.171641791
1138,3.358695652
1139,3.104166667
1140,3.428571429
1141,2.4
1142,3.045454545
1143,3.278846154
1144,3.700657895
1145,3.450980392
1146,2.90625
1147,4.132270694
1148,4.124787164
1149,3.231481481
1150,3.904397069
1151,3.63760218
1152,3.45
1153,3.28
1154,3.331932773
1155,2.277777778
1156,3.315217391
1157,3.257575758
1158,2.884615385
1159,2.763157895
1160,3.15
1161,3.810500695
1162,3.782868526
1163,3.322580645
1164,3.367346939
1165,2.818181818
1166,3.352941176
1167,2.91
1168,2.535175879
1169,3.856140351
1170,2.013422819
1171,3.704725711
1172,4.131080795
1173,3.459399522
1174,3.090909091
1175,3.955622517
1176,3.897191011
1177,3.849853372
1178,4.199341796
1179,3.710175553
1180,3.781542056
1181,3.010869565
1183,3.619541633
1184,3.731443299
1185,3.888356808
1186,3.543399365
1187,3.666821561
1188,3.826792772
1189,4.109203798
1190,3.491897367
1191,2.884666667
1192,3.95071048
1193,4.218661601
1194,3.41805887
1196,4.144122313
1197,4.129097008
1198,4.123923182
1199,4.014331931
1200,3.999337205
1201,4.129335976
1202,3.856180434
1203,4.243014062
1204,4.136035831
1206,3.984190782
1207,4.146440636
1208,4.11471369
1209,4.107454967
1210,3.996512919
1211,4.011939898
1212,4.201487351
1213,4.180525365
1214,4.055518882
1215,3.733041663
1216,3.810247748
1217,4.142049808
1218,4.035884291
1219,4.067213041
1220,3.800171065
1221,4.261758512
1222,4.043397826
1223,4.048278103
1224,4.110404624
1225,4.069599241
1226,3.888940305
1227,3.966314678
1228,4.052931292
1230,4.042453118
1231,3.943201844
1232,4.079924953
1233,4.127090547
1234,4.142360447
1235,3.975265018
1236,4.021546961
1237,4.093324116
1238,3.948709239
1240,3.896806692
1241,3.715703651
1242,3.960027567
1243,3.93309245
1244,4.049196669
1245,3.966821606
1246,3.922377174
1247,4.031510361
1248,4.141198424
1249,3.867116606
1250,4.095140098
1251,4.028247777
1252,4.158633115
1253,3.911813096
1254,4.123320896
1255,3.433920705
1256,4.083693305
1257,3.828082192
1258,4.027864087
1259,3.99101084
1260,4.160698878
1261,3.788233858
1262,4.103683977
1263,3.968896144
1264,4.005371901
1265,3.891761484
1266,3.994798
1267,4.09840696
1268,3.496639785
1269,4.040050528
1270,3.953876399
1271,3.741083916
1272,4.029066835
1273,4.00796236
1274,3.907029973
1275,3.618002628
1276,4.089829186
1277,3.795533103
1278,3.984962165
1279,3.842840512
1280,4.120716756
1281,4.04911016
1282,3.717453214
1283,4.037661051
1284,4.159965035
1285,3.749816816
1286,3.561961722
1287,3.820830053
1288,4.008968474
1289,3.954624782
1290,3.543177893
1291,3.985201013
1292,3.973730298
1293,3.985673057
1295,3.6796705
1296,3.934434352
1297,3.657010014
1298,3.696783349
1299,4.070998089
1300,4.023482769
1301,3.856590181
1302,3.637143782
1303,4.025433526
1304,4.039633148
1305,3.883464567
1306,3.574129353
1307,3.831802028
1308,2.714285714
1309,3.15
1310,3.54
1311,2.578431373
1312,3.510067114
1313,2.672727273
1314,3.2
1315,3.348214286
1316,3.255813953
1317,3.177083333
1318,3.369281046
1319,2.69047619
1320,3.112239716
1321,3.582934927
1322,1.689338235
1323,1.597435897
1324,1.737885463
1325,1.649425287
1326,2.021543986
1327,2.933502538
1328,1.782868526
1329,2.787172012
1330,2.836700337
1331,2.921794872
1332,3.000724638
1333,3.745024344
1334,3.117172493
1335,1.902439024
1336,2.309027778
1337,3.475819033
1339,3.449052739
1340,3.744812362
1341,2.900744417
1342,2.984066554
1343,3.541707772
1344,3.793162393
1345,3.460417573
1346,3.012688822
1347,3.316182883
1348,3.875756048
1349,3.138095238
1350,3.576494163
1351,3.030748663
1352,2.991034483
1353,3.180899444
1354,3.838356895
1355,3.092336683
1356,3.654593272
1357,3.860718611
1358,3.999015748
1359,2.551004228
1360,3.241071429
1361,4.062077443
1363,3.083386176
1364,3.466666667
1365,3.827352085
1366,3.388562266
1367,3.032407932
1368,3.289473684
1369,3.373684211
1370,3.447486101
1371,3.092752695
1372,3.319209862
1373,2.850331968
1374,3.702096662
1375,3.253089399
1376,3.501271355
1377,3.130438027
1378,3.294827586
1379,2.98237807
1380,3.312661977
1381,1.970503181
1382,2.75466805
1383,2.192307692
1384,3.641025641
1385,3.136
1386,2.661764706
1387,3.782392095
1388,2.588221709
1389,1.861842105
1390,3.239515072
1391,2.970360391
1392,3.621307354
1393,3.59695122
1394,3.875630252
1395,3.367843511
1396,3.650008506
1397,3.506140351
1398,3.122093023
1399,3.410938655
1400,3.166666667
1401,3.527154236
1404,3.217213115
1405,2.961995956
1406,3.617897727
1407,3.278621601
1408,3.713879123
1409,3.044363257
1410,3.018651363
1411,3.787647593
1412,3.72605364
1413,3.566568047
1414,3.442371752
1415,3.532128514
1416,3.150558012
1417,3.121720117
1419,3.859180688
1420,3.66875
1421,3.087209302
1422,3.057254756
1423,3.812883436
1424,2.826086957
1425,3.200835792
1426,2.635775862
1427,2.581944444
1428,3.417508418
1429,3.29391468
1430,3.22972973
1431,2.547839506
1432,2.858475894
1433,2.233870968
1434,3.089285714
1436,3.048387097
1437,3.695081967
1438,2.821746575
1439,2.289389068
1440,2.784241532
1441,3.53232341
1442,3.36760355
1443,3.25
1444,3.393700787
1445,2.314767932
1446,4.007751938
1447,3.28668942
1448,3.28125
1449,3.927565569
1450,3.715328467
1453,2.430527036
1454,3.191135734
1455,3.068322981
1456,2.199810606
1457,3.108938547
1458,3.023809524
1459,3.345404305
1460,2.575549451
1461,2.774050121
1462,2.6
1463,3.056231003
1464,3.723110151
1465,3.510485651
1466,3.810181036
1467,2.6
1468,2.552093023
1470,3.204081633
1471,3.358823529
1472,3.002645503
1473,2.877358491
1474,2.522933182
1475,3.085164835
1476,3.352637403
1477,3.31097561
1479,3.157163361
1480,3.250566893
1482,3.412393162
1483,3.084108671
1484,3.691331924
1485,3.238083826
1486,3.341463415
1487,3.114864865
1488,3.037412905
1489,3.021077283
1490,1.962418301
1493,3.411167513
1495,1.423076923
1496,3.212264151
1497,2.285326087
1498,3.190035273
1499,2.07951686
1500,3.728910464
1501,2.474576271
1502,3.320083682
1503,2.612676056
1504,3.455284553
1507,3.395251397
1508,3.274725275
1509,3.404255319
1510,2.526315789
1511,3.451048951
1513,2.955959544
1514,2.934782609
1515,2.654039698
1516,3.487209302
1517,3.41141309
1518,3.313294401
1519,3.29245283
1520,2.751879699
1522,2.454545455
1523,2.820552147
1524,2.5
1525,2.434713376
1526,2.49796748
1527,3.769945405
1528,2.75
1529,3.373563218
1531,3.271428571
1532,2.524590164
1533,3.758842444
1534,3.581300813
1535,3.502164502
1537,3.945386326
1538,2.421052632
1539,3.104014599
1541,3.115632754
1542,3.557526609
1543,3.061538462
1544,2.998430437
1545,3.815743945
1546,3.629885057
1547,3.210629921
1548,3.125
1549,2.995798319
1550,2.760971787
1551,2.573630137
1552,3.197969039
1553,3.24137931
1554,3.52071251
1555,3.36440678
1556,1.910917874
1557,3.125
1558,2.685185185
1559,2.777777778
1561,2.864864865
1562,2.160149919
1563,3.348167539
1564,3.599585062
1565,2.817982456
1566,3.419059866
1567,2.798611111
1568,3
1569,3.275684932
1570,3.2003367
1571,3.621980676
1572,3.788617886
1573,3.3279845
1574,2.938679245
1575,3.444444444
1577,3.573529412
1578,2.65625
1579,3.027777778
1580,3.581708346
1581,2.769491525
1582,3.037694013
1583,2.702868852
1584,3.684536464
1585,3.3515625
1586,2.930113208
1587,3.243478261
1588,2.690413892
1589,3.277985462
1590,2.976417046
1591,2.637077182
1592,2.330945559
1593,2.900131406
1594,3.658716758
1595,1.712018141
1596,3.412087912
1597,3.327943206
1598,2.875589623
1599,1.626425856
1600,2.835463259
1601,2.885761589
1602,1.983790524
1603,2.789933993
1604,2.917678812
1605,2.581081081
1606,2.330674847
1608,3.304844948
1609,3.017316017
1610,3.862846831
1611,3.409018036
1612,3.219230769
1613,3.109170306
1614,3.149001175
1615,3.482252142
1616,3.01709062
1617,4.063227504
1619,3.428169308
1620,3.359182275
1621,3.237055016
1622,2.472222222
1623,2.520996094
1624,3
1625,3.867109991
1626,2.417730496
1627,3.138155221
1628,2.621212121
1629,3.217903416
1630,2.107142857
1631,3.462882096
1632,2.373417722
1633,3.639491917
1635,3.791156202
1636,2.514492754
1639,3.618996759
1640,2.680555556
1641,3.684585793
1642,3.04788961
1643,3.855541719
1644,2.48852633
1645,3.547347362
1646,2.723958333
1647,2.718152866
1648,3.53294837
1649,3.864475628
1650,3.451187335
1651,3.015384615
1652,3.021126761
1653,3.80447693
1654,3.277966102
1655,2.566957787
1656,3.138211382
1657,3.332116788
1658,3.174332765
1659,3.023809524
1660,3.543269231
1661,3.086882453
1662,2.894472362
1663,3.667189854
1664,3.286885246
1665,2.798582152
1666,2.569767442
1667,2.837573386
1668,2.800738007
1669,3.424632353
1670,3.52130898
1671,3.179591837
1672,3.596804261
1673,3.70447122
1674,3.842865101
1675,3.165217391
1676,3.29014207
1677,2.620253165
1678,3.710260827
1679,1.793785311
1680,3.545137342
1681,2.059396752
1682,3.859743263
1683,3.683962264
1684,3.512589928
1685,2.949367089
1686,3.10816777
1687,3.174798473
1688,3.470835127
1689,3.225112556
1690,3.028650807
1692,2.5
1693,3.584148728
1694,3.692182997
1695,3.539893617
1696,3.551440329
1697,2.409090909
1698,2.709302326
1699,3.611476952
1701,3.471868721
1702,2.570245195
1703,2.704277286
1704,4.074935168
1705,2.318181818
1706,1.611111111
1707,1.871244635
1708,1.909090909
1709,2.5
1711,3.254008246
1713,2.888227794
1714,2.338709677
1715,2.559139785
1716,2.833333333
1717,2.765622776
1718,2.8
1719,3.99045584
1720,2.119565217
1721,3.381151888
1722,3.224002271
1723,2.770833333
1724,2.890625
1725,3.453846154
1726,2.928316213
1727,3.14282364
1728,3.401408451
1729,3.695320039
1730,3.659656398
1731,1.847798742
1732,3.974376482
1733,3.254491018
1734,3.944897959
1735,3.25203973
1738,2.045454545
1739,1.60455312
1740,2.090909091
1742,2.181818182
1743,3.456521739
1744,2.458333333
